database,schema,table,physical_name,logical_name,physical_type,nullable,default,primary_key,unique,reference,lgpd,classification_basis,encryption,masking,retention,status,evidence
postgresql,identity,identity_verifications,updated_at,Updated at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:142
postgresql,identity,identity_verifications,deleted_at,Deleted at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:143
postgresql,identity,identity_verifications,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/001_identity_and_schemas.sql:144
postgresql,identity,identity_verifications,updated_by,Updated by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: updated_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/001_identity_and_schemas.sql:145
postgresql,identity,identity_verifications,idempotency_key,Idempotency key,VARCHAR(100),True,,False,True,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/008_identity_idempotency.sql:8
postgresql,identity,consent_records,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:149
postgresql,identity,consent_records,user_id,User id,UUID,False,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/001_identity_and_schemas.sql:150
postgresql,identity,consent_records,consent_type,Consent type,VARCHAR(60),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:151
postgresql,identity,consent_records,policy_version,Policy version,VARCHAR(30),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:152
postgresql,identity,consent_records,accepted_at,Accepted at,TIMESTAMPTZ,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:153
postgresql,identity,consent_records,revoked_at,Revoked at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:154
postgresql,identity,consent_records,ip_address,Ip address,INET,True,,False,False,,dado pessoal,"política v1 categoria contato_localizacao; padrões: address, ip_address",criptografar quando associado a pessoa identificada ou rastreamento,"mascarar em logs, listagens e exportações não autorizadas",limitar à finalidade operacional e consentimento aplicável,existente,database/postgres/migrations/001_identity_and_schemas.sql:155
postgresql,identity,consent_records,status,Status,VARCHAR(40),False,'accepted',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:156
postgresql,identity,consent_records,metadata,Metadata,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:157
postgresql,identity,consent_records,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:158
postgresql,identity,consent_records,updated_at,Updated at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:159
postgresql,identity,consent_records,deleted_at,Deleted at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:160
postgresql,identity,consent_records,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/001_identity_and_schemas.sql:161
postgresql,identity,consent_records,updated_by,Updated by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: updated_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/001_identity_and_schemas.sql:162
postgresql,identity,consent_records,idempotency_key,Idempotency key,VARCHAR(100),True,,False,True,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/008_identity_idempotency.sql:9
postgresql,identity,duplicate_attempts,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/001_identity_and_schemas.sql:166
postgresql,identity,duplicate_attempts,user_id,User id,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/001_identity_and_schemas.sql:167
postgresql,identity,duplicate_attempts,cpf_document_hash,Cpf document hash,TEXT,True,,False,False,,dado pessoal identificador,política v1 categoria documento_identificador; padrões: cpf,criptografar ou armazenar hash conforme necessidade de recuperação,exibir parcialmente por padrão,"vinculada à finalidade, obrigação fiscal/legal e direitos do titular",existente,database/postgres/migrations/001_identity_and_schemas.sql:168
postgresql,identity,duplicate_attempts,face_hash,Face hash,TEXT,True,,False,False,,dado pessoal sensível,política v1 categoria biometria_saude; padrões: face_hash,obrigatória com chave gerenciada e segregação de acesso,não exibir sem finalidade e autorização reforçada,"definir por obrigação legal, finalidade clínica e consentimento",existente,database/postgres/migrations/001_identity_and_schemas.sql:169
postgresql,identity,duplicate_attempts,email_hash,Email hash,TEXT,True,,False,False,,dado pessoal,política v1 categoria contato_localizacao; padrões: email,criptografar quando associado a pessoa identificada ou rastreamento,"mascarar em logs, listagens e exportações não autorizadas",limitar à finalidade operacional e consentimento aplicável,existente,database/postgres/migrations/001_identity_and_schemas.sql:170
